2025-09-28 16:09:27 | INFO | Logging to file: logs/project_log.log
2025-09-28 16:21:27 | INFO | {'message': 'I just tried Python! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-28 16:21:27', 'category': 'tech', 'sentiment': 0.72, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-28 16:21:32 | INFO | {'message': 'I just tried recipe! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-28 16:21:32', 'category': 'food', 'sentiment': 0.67, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-28 16:21:37 | INFO | {'message': 'I just shared recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-28 16:21:37', 'category': 'food', 'sentiment': 0.62, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-28 16:21:42 | INFO | {'message': 'I just tried an app! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-28 16:21:42', 'category': 'other', 'sentiment': 0.95, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-28 16:21:47 | INFO | {'message': 'I just found JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-28 16:21:47', 'category': 'tech', 'sentiment': 0.72, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-28 16:21:52 | INFO | {'message': 'I just tried travel! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-28 16:21:52', 'category': 'travel', 'sentiment': 0.9, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-28 16:21:57 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:21:57', 'category': 'tech', 'sentiment': 0.77, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-28 16:22:02 | INFO | {'message': 'I just loved a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-28 16:22:02', 'category': 'entertainment', 'sentiment': 0.95, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-28 16:22:07 | INFO | {'message': 'I just loved Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-28 16:22:07', 'category': 'tech', 'sentiment': 0.61, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-28 16:22:12 | INFO | {'message': 'I just tried a trick! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-28 16:22:12', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-28 16:22:17 | INFO | {'message': 'I just found a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:22:17', 'category': 'entertainment', 'sentiment': 0.69, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-28 16:22:22 | INFO | {'message': 'I just shared game! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-28 16:22:22', 'category': 'gaming', 'sentiment': 0.83, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-28 16:22:27 | INFO | {'message': 'I just loved Python! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:22:27', 'category': 'tech', 'sentiment': 0.57, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-28 16:22:32 | INFO | {'message': 'I just saw a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-28 16:22:32', 'category': 'other', 'sentiment': 0.53, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-28 16:22:37 | INFO | {'message': 'I just loved a meme! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:22:37', 'category': 'humor', 'sentiment': 0.44, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-09-28 16:22:42 | INFO | {'message': 'I just saw a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:22:42', 'category': 'other', 'sentiment': 0.53, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-28 16:22:47 | INFO | {'message': 'I just shared a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-28 16:22:47', 'category': 'other', 'sentiment': 0.7, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-28 16:22:52 | INFO | {'message': 'I just loved a story! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-28 16:22:52', 'category': 'other', 'sentiment': 0.19, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-28 16:22:57 | INFO | {'message': 'I just loved a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-28 16:22:57', 'category': 'entertainment', 'sentiment': 0.92, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-28 16:23:02 | INFO | {'message': 'I just tried recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-28 16:23:02', 'category': 'food', 'sentiment': 0.81, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-28 16:23:07 | INFO | {'message': 'I just tried recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-28 16:23:07', 'category': 'food', 'sentiment': 0.92, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-28 16:23:12 | INFO | {'message': 'I just tried a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:23:12', 'category': 'humor', 'sentiment': 0.99, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-28 16:23:17 | INFO | {'message': 'I just saw travel! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-28 16:23:17', 'category': 'travel', 'sentiment': 0.34, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-28 16:23:22 | INFO | {'message': 'I just loved JavaScript! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-28 16:23:22', 'category': 'tech', 'sentiment': 0.08, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-28 16:23:27 | INFO | {'message': 'I just saw a movie! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:23:27', 'category': 'entertainment', 'sentiment': 0.73, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-28 16:23:32 | INFO | {'message': 'I just tried a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-28 16:23:32', 'category': 'other', 'sentiment': 0.38, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-28 16:23:37 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-28 16:23:37', 'category': 'tech', 'sentiment': 0.06, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-28 16:23:42 | INFO | {'message': 'I just found recipe! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-28 16:23:42', 'category': 'food', 'sentiment': 0.32, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-28 16:23:47 | INFO | {'message': 'I just shared travel! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-28 16:23:47', 'category': 'travel', 'sentiment': 0.73, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-28 16:23:52 | INFO | {'message': 'I just tried recipe! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:23:52', 'category': 'food', 'sentiment': 0.9, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-28 16:23:57 | INFO | {'message': 'I just tried an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-28 16:23:57', 'category': 'other', 'sentiment': 0.16, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-28 16:24:02 | INFO | {'message': 'I just found travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:24:02', 'category': 'travel', 'sentiment': 0.69, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-28 16:24:07 | INFO | {'message': 'I just shared game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-28 16:24:07', 'category': 'gaming', 'sentiment': 0.51, 'keyword_mentioned': 'game', 'message_length': 36}
2025-09-28 16:24:12 | INFO | {'message': 'I just tried a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:24:12', 'category': 'other', 'sentiment': 0.37, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-28 16:24:17 | INFO | {'message': 'I just saw game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-28 16:24:17', 'category': 'gaming', 'sentiment': 0.36, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-28 16:24:22 | INFO | {'message': 'I just saw JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:24:22', 'category': 'tech', 'sentiment': 0.95, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-28 16:24:27 | INFO | {'message': 'I just found an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-28 16:24:27', 'category': 'other', 'sentiment': 0.73, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-28 16:24:32 | INFO | {'message': 'I just loved game! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-28 16:24:32', 'category': 'gaming', 'sentiment': 0.93, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-28 16:24:37 | INFO | {'message': 'I just shared a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:24:37', 'category': 'humor', 'sentiment': 0.12, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-28 16:24:42 | INFO | {'message': 'I just tried JavaScript! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:24:42', 'category': 'tech', 'sentiment': 0.68, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-28 16:24:47 | INFO | {'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-28 16:24:47', 'category': 'gaming', 'sentiment': 0.13, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-28 16:24:52 | INFO | {'message': 'I just found game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:24:52', 'category': 'gaming', 'sentiment': 0.35, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-28 16:24:57 | INFO | {'message': 'I just found game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-28 16:24:57', 'category': 'gaming', 'sentiment': 0.43, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-28 16:25:02 | INFO | {'message': 'I just saw a trick! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-28 16:25:02', 'category': 'other', 'sentiment': 0.36, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-28 16:25:07 | INFO | {'message': 'I just saw a story! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:25:07', 'category': 'other', 'sentiment': 0.84, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-28 16:25:12 | INFO | {'message': 'I just tried a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-28 16:25:12', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-28 16:25:17 | INFO | {'message': 'I just shared a trick! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-28 16:25:17', 'category': 'other', 'sentiment': 0.11, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-28 16:25:22 | INFO | {'message': 'I just loved an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-28 16:25:22', 'category': 'other', 'sentiment': 0.73, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-28 16:25:27 | INFO | {'message': 'I just found game! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-28 16:25:27', 'category': 'gaming', 'sentiment': 0.73, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-28 16:25:32 | INFO | {'message': 'I just found a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-28 16:25:32', 'category': 'humor', 'sentiment': 0.72, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-28 16:25:37 | INFO | {'message': 'I just loved a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:25:37', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-28 16:25:42 | INFO | {'message': 'I just saw a meme! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-28 16:25:42', 'category': 'humor', 'sentiment': 0.28, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-28 16:25:47 | INFO | {'message': 'I just tried travel! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-28 16:25:47', 'category': 'travel', 'sentiment': 0.31, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-28 16:25:52 | INFO | {'message': 'I just shared Python! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-28 16:25:52', 'category': 'tech', 'sentiment': 0.3, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-28 16:25:57 | INFO | {'message': 'I just tried a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-28 16:25:57', 'category': 'humor', 'sentiment': 0.46, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-09-28 16:26:02 | INFO | {'message': 'I just saw recipe! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-28 16:26:02', 'category': 'food', 'sentiment': 0.08, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-28 16:26:07 | INFO | {'message': 'I just shared travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-28 16:26:07', 'category': 'travel', 'sentiment': 0.78, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-28 16:26:12 | INFO | {'message': 'I just loved a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:26:12', 'category': 'entertainment', 'sentiment': 0.15, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-28 16:26:17 | INFO | {'message': 'I just tried Python! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-28 16:26:17', 'category': 'tech', 'sentiment': 0.92, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-28 16:26:22 | INFO | {'message': 'I just saw a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:26:22', 'category': 'entertainment', 'sentiment': 0.41, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-28 16:26:27 | INFO | {'message': 'I just loved a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-28 16:26:27', 'category': 'humor', 'sentiment': 0.14, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-28 16:26:33 | INFO | {'message': 'I just saw travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-28 16:26:33', 'category': 'travel', 'sentiment': 0.03, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-28 16:26:38 | INFO | {'message': 'I just found game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-28 16:26:38', 'category': 'gaming', 'sentiment': 0.32, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-28 16:26:43 | INFO | {'message': 'I just saw JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-28 16:26:43', 'category': 'tech', 'sentiment': 0.43, 'keyword_mentioned': 'JavaScript', 'message_length': 36}
2025-09-28 16:26:48 | INFO | {'message': 'I just tried a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-28 16:26:48', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-28 16:26:53 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-28 16:26:53', 'category': 'tech', 'sentiment': 0.3, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-28 16:26:58 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:26:58', 'category': 'tech', 'sentiment': 0.15, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-28 16:27:03 | INFO | {'message': 'I just tried a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:27:03', 'category': 'humor', 'sentiment': 0.64, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-28 16:27:08 | INFO | {'message': 'I just tried travel! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-28 16:27:08', 'category': 'travel', 'sentiment': 0.74, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-28 16:27:13 | INFO | {'message': 'I just loved Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:27:13', 'category': 'tech', 'sentiment': 0.39, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-28 16:27:18 | INFO | {'message': 'I just tried Python! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-28 16:27:18', 'category': 'tech', 'sentiment': 0.98, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-28 16:27:23 | INFO | {'message': 'I just found a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:27:23', 'category': 'other', 'sentiment': 0.91, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-28 16:27:28 | INFO | {'message': 'I just tried a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-28 16:27:28', 'category': 'humor', 'sentiment': 0.67, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-28 16:27:33 | INFO | {'message': 'I just loved recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-28 16:27:33', 'category': 'food', 'sentiment': 0.55, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-28 16:27:38 | INFO | {'message': 'I just shared travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-28 16:27:38', 'category': 'travel', 'sentiment': 0.87, 'keyword_mentioned': 'travel', 'message_length': 38}
2025-09-28 16:27:39 | INFO | Logging to file: logs/project_log.log
2025-09-28 16:27:39 | INFO | Log sanitization enabled, personal info removed
2025-09-28 16:27:39 | INFO | Starting Consumer to run continuously.
2025-09-28 16:27:39 | INFO | Things can fail or get interrupted, so use a try block.
2025-09-28 16:27:39 | INFO | Moved .env variables into a utils config module.
2025-09-28 16:27:39 | INFO | STEP 1. Read environment variables using new config functions.
2025-09-28 16:27:39 | INFO | BUZZ_TOPIC: buzzline
2025-09-28 16:27:39 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-28 16:27:39 | INFO | BUZZ_CONSUMER_GROUP_ID: buzz_group
2025-09-28 16:27:39 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-28 16:27:39 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/buzzline-05-webb/data
2025-09-28 16:27:39 | INFO | SQLITE_PATH: C:/Users/USER/Documents/buzzline-05-webb/data/buzz.sqlite
2025-09-28 16:27:39 | INFO | SUCCESS: Read environment variables.
2025-09-28 16:27:39 | INFO | STEP 2. Delete any prior database file for a fresh start.
2025-09-28 16:27:39 | INFO | STEP 3. Initialize a new database with an empty table.
2025-09-28 16:27:39 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-28 16:27:39 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-28 16:27:39 | INFO | SUCCESS: Database initialized and table ready at C:/Users/USER/Documents/buzzline-05-webb/data/buzz.sqlite.
2025-09-28 16:27:39 | INFO | STEP 4. Begin consuming and storing messages.
2025-09-28 16:27:39 | INFO | Called consume_messages_from_kafka() with:
2025-09-28 16:27:39 | INFO |    topic='buzzline'
2025-09-28 16:27:39 | INFO |    kafka_url='127.0.0.1:9092'
2025-09-28 16:27:39 | INFO |    group='buzz_group'
2025-09-28 16:27:39 | INFO |    sql_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-webb/data/buzz.sqlite')
2025-09-28 16:27:39 | INFO |    interval_secs=5
2025-09-28 16:27:39 | INFO | Step 1. Verify Kafka Services.
2025-09-28 16:27:39 | INFO | Kafka broker address: localhost:9092
2025-09-28 16:27:39 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': 'localhost', 'port': 9092, 'rack': None}], 'cluster_id': 'ieOMVdv6S1CLudWlH7ql2A', 'controller_id': 1}
2025-09-28 16:27:39 | INFO | Step 2. Create a Kafka consumer.
2025-09-28 16:27:39 | INFO | Kafka broker address: localhost:9092
2025-09-28 16:27:39 | INFO | Creating Kafka consumer. Topic='buzzline' and group ID='buzz_group'.
2025-09-28 16:27:39 | INFO | Kafka consumer created successfully.
2025-09-28 16:27:39 | INFO | Step 3. Process messages.
2025-09-28 16:27:41 | WARNING | Consumer interrupted by user.
2025-09-28 16:27:41 | INFO | Consumer shutting down.
2025-09-28 16:27:43 | INFO | {'message': 'I just saw Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:27:43', 'category': 'tech', 'sentiment': 0.14, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-28 16:27:48 | INFO | {'message': 'I just found a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-28 16:27:48', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-28 16:27:53 | INFO | {'message': 'I just tried a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:27:53', 'category': 'other', 'sentiment': 0.21, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-28 16:27:58 | INFO | {'message': 'I just tried game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-28 16:27:58', 'category': 'gaming', 'sentiment': 0.66, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-28 16:28:03 | INFO | {'message': 'I just shared JavaScript! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-28 16:28:03', 'category': 'tech', 'sentiment': 0.26, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-28 16:28:08 | INFO | {'message': 'I just found JavaScript! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:28:08', 'category': 'tech', 'sentiment': 0.15, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-28 16:28:13 | INFO | {'message': 'I just loved a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:28:13', 'category': 'other', 'sentiment': 0.14, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-28 16:28:18 | INFO | {'message': 'I just found a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-28 16:28:18', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-28 16:28:23 | INFO | {'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-28 16:28:23', 'category': 'tech', 'sentiment': 0.63, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-28 16:28:28 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-28 16:28:28', 'category': 'tech', 'sentiment': 0.67, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-28 16:28:33 | INFO | {'message': 'I just saw JavaScript! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-28 16:28:33', 'category': 'tech', 'sentiment': 0.97, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
